name,path,emotion,text
22_fear_anger_a_090,fear_anger_22/22_fear_anger_a_090.wav,anger,Главное не нервничай
17_neutral_disgust_n_060,neutral_disgust_17/17_neutral_disgust_n_060.wav,neutral,"Мы рады, что вы остаетесь с нами."
23_happiness_neutral_n_070,happiness_neutral_23/23_happiness_neutral_n_070.wav,neutral,"Да, если я буду выступать"
25_anger_disgust_d_043,anger_disgust_25/25_anger_disgust_d_043.wav,disgust,Он будет удвоен. Вам понятно?
47_enthusiasm_sadness_e_110,enthusiasm_sadness_47/47_enthusiasm_sadness_e_110.wav,enthusiasm,"Да, он очень большой, очень большой. foreigners fly to us like you please"
03_disgust_neutral n_020,03_disgust_neutral/03_disgust_neutral n_020.wav,neutral,то есть вы хотите сказать что несправедливым является вызов школу за то что он разбил стекло
49_sadness_happiness_h_060,sadness_happiness_49/49_sadness_happiness_h_060.wav,happiness,"Если бы ты старалась больше всех, то ты бы у меня не стояла и не просила бы ведро. Поэтому делай выводы, делай выводы. Давай я сейчас быстренько помою, тогда уже заберёшь, делай с ним что хочешь."
22_fear_anger_f_020,fear_anger_22/22_fear_anger_f_020.wav,fear,"Так ведь я только права 6 месяцев назад получила, ещё из города-то далеко не выезжала."
27_neutral_fear_f_060,neutral_fear_27/27_neutral_fear_f_060.wav,fear,"Подождите, вы хотите сказать..."
37_enthusiasm_neutral_n_030,enthusiasm_neutral_37/37_enthusiasm_neutral_n_030.wav,neutral,"Да, у меня был инструктор в автошколе."
36_disgust_happiness_d_020,disgust_happiness_36/36_disgust_happiness_d_020.wav,disgust,"Девушка, я вас прошу, можете помедленнее говорить?"
26_enthusiasm_happiness_e_020,enthusiasm_happiness_26/26_enthusiasm_happiness_e_020.wav,enthusiasm,"Да с тобой и рай в шалаше, лишь бы подальше от этого места."
17_neutral_disgust_n_020,neutral_disgust_17/17_neutral_disgust_n_020.wav,neutral,Добрый день!
40_enthusiasm_fear_e_140,enthusiasm_fear_40/40_enthusiasm_fear_e_140.wav,enthusiasm,Да нужно иметь просто хорошее воображение.
23_happiness_neutral_n_010,happiness_neutral_23/23_happiness_neutral_n_010.wav,neutral,Проснулась. Сколько можно меня поздравлять раньше времени с днём рождения?
41_fear_disgust_f_090,fear_disgust_41/41_fear_disgust_f_090.wav,fear,"Саш, ну может быть, всё-таки можно как-то посодействовать мне? Давай, может быть, рядом сядем, и ты мне будешь рассказывать, что писать. Может быть, так сделать?"
02_anger_sadness a_012,02_anger_sadness/02_anger_sadness a_012.wav,anger,"Во-первых, ещё позавчера. Во-вторых, дорогой мой, что это за цифры? Объяснись."
44_neutral_anger_a_100,neutral_anger_44/44_neutral_anger_a_100.wav,anger,"Она не надорвана, заклейте дома"
07_fear_neutral n_100,07_fear_neutral/07_fear_neutral n_100.wav,neutral,"Ничего, с кем-то всегда бывает всё первый раз."
19_anger_disgust_a_020,anger_disgust_19/19_anger_disgust_a_020.wav,anger,Здравствуйте! Мне привезли не тот товар!
36_disgust_happiness_h_130,disgust_happiness_36/36_disgust_happiness_h_130.wav,happiness,А сколько час стоит?
48_fear_disgust_f_010,fear_disgust_48/48_fear_disgust_f_010.wav,fear,"Слушай, я вчера такой фильм посмотрела, ну просто жесть, я честно говоря спать не могла. Очень страшно."
39_sadness_anger_s_040,sadness_anger_39/39_sadness_anger_s_040.wav,sadness,"Ну пожалуйста, ну что можно сделать, а вдруг он опять придёт в себя?"
26_enthusiasm_happiness_h_130,enthusiasm_happiness_26/26_enthusiasm_happiness_h_130.wav,happiness,"Ну я не знаю, может быть сайты, которые... Там будет написано отпуск в Африке. В Африке?"
50_enthusiasm_sadness_e_112,enthusiasm_sadness_50/50_enthusiasm_sadness_e_112.wav,enthusiasm,"Не видела, да? На первом этаже в нашем здании."
18_happiness_neutral_n_010,happiness_neutral_18/18_happiness_neutral_n_010.wav,neutral,Привет!
44_neutral_anger_a_140,neutral_anger_44/44_neutral_anger_a_140.wav,anger,"Я буду звонить. Хорошо, я звоню."
26_enthusiasm_happiness_h_100,enthusiasm_happiness_26/26_enthusiasm_happiness_h_100.wav,happiness,"Ну, все равно Африка."
01_happiness_anger a_020,01_happiness_anger/01_happiness_anger a_020.wav,anger,"Слушай, я потратила при этом кучу денег, для того, чтобы притащиться в эту дыру. Это что вообще такое? Посмотри на официантов, они все в чёрных каких-то рубашках, с кислыми минами. Даже никто из них до сих пор не подошёл к нам."
30_fear_happiness_h_120,fear_happiness_30/30_fear_happiness_h_120.wav,happiness,Ну чего вы боитесь? Ну чего вы переживаете? Ну все будет у нас просто!
45_happiness_sadness_h_140,happiness_sadness_45/45_happiness_sadness_h_140.wav,happiness,"Да нет, я просто радуюсь, что у меня всё получилось."
22_fear_anger_f_010,fear_anger_22/22_fear_anger_f_010.wav,fear,"Ой, зачем я согласилась ехать с тобой на море? Да ещё и за рулём!"
12_sadness_disgust_d_100,sadness_disgust_12/12_sadness_disgust_d_100.wav,disgust,"В другое время у нас нет, всё занято другими двоечниками, другими учениками."
22_fear_anger_a_060,fear_anger_22/22_fear_anger_a_060.wav,anger,"что я буду делать? ты притягиваешь всё, не надо притягивать вообще ничего просто рули и едь!"
20_disgust_enthusiasm_e_120,disgust_enthusiasm_20/20_disgust_enthusiasm_e_120.wav,enthusiasm,О чем мы будем с вами договариваться? И это очень интересно!
14_anger_fear_f_070,anger_fear_14/14_anger_fear_f_070.wav,fear,Ну я могу стать на колени перед вами.
45_happiness_sadness_s_170,happiness_sadness_45/45_happiness_sadness_s_170.wav,sadness,"Нет, больше не ставь."
04_fear_enthusiasm e_020,04_fear_enthusiasm/04_fear_enthusiasm e_020.wav,enthusiasm,"Да, конечно, я сейчас распишусь. Ой, а там что-то хрустит внутри."
31_fear_enthusiasm_f_090,fear_enthusiasm_31/31_fear_enthusiasm_f_090.wav,fear,"Чем я занималась? Чем ты занималась? Чем ты занималась? Мам... Ну неужели есть оправдание для того, чтобы прийти на несколько часов позже домой и волновать мать?"
14_anger_fear_a_010,anger_fear_14/14_anger_fear_a_010.wav,anger,"Здравствуйте, вы собирали мой заказ номер 92?"
17_neutral_disgust_n_071,neutral_disgust_17/17_neutral_disgust_n_071.wav,neutral,В честь пятилетнего юбилея у нас для вас есть уникальнейшее предложение новейший тарифный план только сейчас и только для вас короче грузовик.
29_happiness_fear_h_010,happiness_fear_29/29_happiness_fear_h_010.wav,happiness,"Алло, здравствуйте!"
47_enthusiasm_sadness_s_150,enthusiasm_sadness_47/47_enthusiasm_sadness_s_150.wav,sadness,"Очень нравится, но очень дорого."
41_fear_disgust_f_070,fear_disgust_41/41_fear_disgust_f_070.wav,fear,"Я даже не представляю, что можно ему сказать. Может быть, ты мне посоветуешь, как можно сдать этот экзамен и сказать, какие-нибудь там… хоть один билет, ну расскажи мне."
31_fear_enthusiasm_f_010,fear_enthusiasm_31/31_fear_enthusiasm_f_010.wav,fear,Вернулась.
05_neutral_fear n_040,05_neutral_fear/05_neutral_fear n_040.wav,neutral,"Они вечером пустые идут Сейчас подождем, а потом приедет А вдвоем будет веселее ехать"
45_happiness_sadness_s_020,happiness_sadness_45/45_happiness_sadness_s_020.wav,sadness,Знаешь сколько я на них посмотрела?
43_enthusiasm_neutral_e_030,enthusiasm_neutral_43/43_enthusiasm_neutral_e_030.wav,enthusiasm,"К сожалению, нет. Я только закончила высшее учебное заведение. Мне вот сейчас нужна какая-то работа. Какая у вас зарплата здесь?"
20_disgust_enthusiasm_d_130,disgust_enthusiasm_20/20_disgust_enthusiasm_d_130.wav,disgust,Чтобы ты отстала от Валеры!
24_sadness_enthusiasm_s_110,sadness_enthusiasm_24/24_sadness_enthusiasm_s_110.wav,sadness,"Да можно, конечно, но только потом выпьешь, потом к жене объясняться, потом на утро голова болит. Не, не знаю."
09_neutral_happiness n_073,09_neutral_happiness/09_neutral_happiness n_073.wav,neutral,"Если вам, наоборот, хочется покоя и тишины, вы можете приглушить свет, он будет более мягким, более спокойным, и вы насладитесь своим одиночеством, приготовите чашку кофе."
24_sadness_enthusiasm_e_030,sadness_enthusiasm_24/24_sadness_enthusiasm_e_030.wav,enthusiasm,"Ну, к примеру, вот температура какая здесь."
34_anger_fear_a_190,anger_fear_34/34_anger_fear_a_190.wav,anger,Мужчина! Мужчина!
03_disgust_neutral d_020,03_disgust_neutral/03_disgust_neutral d_020.wav,disgust,Я мама Бравкова.
34_anger_fear_f_070,anger_fear_34/34_anger_fear_f_070.wav,fear,"Ну, что? Я же ехала по правилам, всё нормально. Да вы из-за угла откуда-то выехали."
23_happiness_neutral_h_161,happiness_neutral_23/23_happiness_neutral_h_161.wav,happiness,"Значит будешь! Вот увидишь, обязательно будешь! Значит так, 13 апреля, запоминай, 13 апреля в 13 часов, как договаривались, 13 в 13 будет наш с тобой спектакль! Я даже вык..."
43_enthusiasm_neutral_n_130,enthusiasm_neutral_43/43_enthusiasm_neutral_n_130.wav,neutral,"Как обычно, паспорт, диплом какой у вас есть."
44_neutral_anger_a_130,neutral_anger_44/44_neutral_anger_a_130.wav,anger,"Что вы подписываете? Вы мне голову морочите. Ничего вы не подписываете, не выдумываете. Если банкомат выдаёт деньги, значит они в обороте. Значит я могу им им оплачивать."
42_anger_fear_a_160,anger_fear_42/42_anger_fear_a_160.wav,anger,"Зато я слышу и весь подъезд слышит то, как ваш ребёнок орёт."
35_neutral_fear_f_044,neutral_fear_35/35_neutral_fear_f_044.wav,fear,"Я понимаю, что это на самом деле не происходит, но такое ощущение, что они... Как будто бы я испытываю давление, как будто бы меня давит, душит вот эта комната, в которой я нахожусь."
38_happiness_neutral_h_060,happiness_neutral_38/38_happiness_neutral_h_060.wav,happiness,"Да, меня устроит, только побыстрее. Отправляйте это побыстрее, я вас очень прошу, девушка."
12_sadness_disgust_d_040,sadness_disgust_12/12_sadness_disgust_d_040.wav,disgust,"Ну исправляйте, это вообще не мои проблемы. Женщина, у меня обед через три минуты уже. Чего вы от меня хотите? Я не понимаю."
06_happiness_enthusiasm h_043,06_happiness_enthusiasm/06_happiness_enthusiasm h_043.wav,happiness,"И уже через месяц я пойду на повышение и буду высококлассным специалистом в его фирме. Фирма, конечно, не очень большая, но это так здорово, что я могу применять свои знания прямо на практике."
29_happiness_fear_f_020,happiness_fear_29/29_happiness_fear_f_020.wav,fear,"Здравствуйте Скажите пожалуйста, это быстрая доставка еды?"
31_fear_enthusiasm_f_110,fear_enthusiasm_31/31_fear_enthusiasm_f_110.wav,fear,"Я не знаю, будет ли в следующий раз. Если ты такими же темпами будешь заниматься этим, то ничего не получится. Вот честно тебе говорю."
18_happiness_neutral_h_150,happiness_neutral_18/18_happiness_neutral_h_150.wav,happiness,Очень на это надеюсь. Но все-таки впереди еще 4 курса.
28_disgust_enthusiasm_d_051,disgust_enthusiasm_28/28_disgust_enthusiasm_d_051.wav,disgust,нажимаем на вот эту кнопочку он включается вот шестеренка такая вот она крутится крутится вот за этот рычажок берем и опускаем и она начинает
07_fear_neutral f_160,07_fear_neutral/07_fear_neutral f_160.wav,fear,плюс 7 985 417 27 16
11_anger_disgust a_190,11_disgust_anger/11_anger_disgust a_190.wav,anger,"Ну что значит недостойно? Вы же его продаёте, продаёте. В чём проблема, я не понял."
23_happiness_neutral_h_140,happiness_neutral_23/23_happiness_neutral_h_140.wav,happiness,"Даже не сомневайся. Значит так, с завтрашнего дня ты приходишь ко мне в класс, мы с тобой занимаемся. Нужно выбрать хорошую песню."
24_sadness_enthusiasm_e_120,sadness_enthusiasm_24/24_sadness_enthusiasm_e_120.wav,enthusiasm,"Ооо, нет, так как-то скучно. Не, по-моему, это интересно, здорово. Зашли вот сейчас в баню. Кстати, насчёт баб. А что, реально сюда их ходят? За их жари ещё и с бабами."
18_happiness_neutral_n_170,happiness_neutral_18/18_happiness_neutral_n_170.wav,neutral,"Согласен, а ты хочешь петь или играть?"
47_enthusiasm_sadness_s_130,enthusiasm_sadness_47/47_enthusiasm_sadness_s_130.wav,sadness,"Я не очень люблю кредиты. А может быть как-то можно скидку сделать, рассрочку. Я ведь много переплачу за кредит. А на сколько лет кредит?"
28_disgust_enthusiasm_e_080,disgust_enthusiasm_28/28_disgust_enthusiasm_e_080.wav,enthusiasm,"Нет, это понятно."
38_happiness_neutral_n_050,happiness_neutral_38/38_happiness_neutral_n_050.wav,neutral,"Но вы знаете, из-за нестандартного размера срок доставки вашей посылки увеличится."
21_happiness_anger_a_010,happiness_anger_21/21_happiness_anger_a_010.wav,anger,"Добрый, можно мне меню?"
34_anger_fear_a_021,anger_fear_34/34_anger_fear_a_021.wav,anger,"Так хорошо день начинался! Господи, откуда ты взялась здесь? Не было же никого! Откуда ты тут взялась?"
02_anger_sadness s_030,02_anger_sadness/02_anger_sadness s_030.wav,sadness,"Ну, что я могу сказать? Меня ничего не отвлекало. Я работал, работал и работал. Потом домой, сейчас прихожу, снова работаю. Тут приходите вы и требуете отчет."
17_neutral_disgust_n_072,neutral_disgust_17/17_neutral_disgust_n_072.wav,neutral,"Итак, тариф для своих – пакет полторы тысячи рублей."
18_happiness_neutral_h_120,happiness_neutral_18/18_happiness_neutral_h_120.wav,happiness,"Да, но хороший педагог много требует"
45_happiness_sadness_s_050,happiness_sadness_45/45_happiness_sadness_s_050.wav,sadness,"Такая деловая, да? Ты думаешь... Я тебе процент небольшой сделаю Я могу на них поставить, чтобы еще хочешь нах..."
15_enthusiasm_sadness_s_050,enthusiasm_sadness_15/15_enthusiasm_sadness_s_050.wav,sadness,"Ох, что-то я боюсь. Какие у вас специалисты? Расскажите, успокойте."
24_sadness_enthusiasm_s_040,sadness_enthusiasm_24/24_sadness_enthusiasm_s_040.wav,sadness,Да зайди туда и всё представишь.
39_sadness_anger_a_030,sadness_anger_39/39_sadness_anger_a_030.wav,anger,Мы вам уже ничем не поможем. Звоните в морг!
02_anger_sadness s_020,02_anger_sadness/02_anger_sadness s_020.wav,sadness,"Ну, дайте ещё два дня и всё будет в порядке. Два дня."
49_sadness_happiness_h_040,sadness_happiness_49/49_sadness_happiness_h_040.wav,happiness,Почему?
47_enthusiasm_sadness_e_120,enthusiasm_sadness_47/47_enthusiasm_sadness_e_120.wav,enthusiasm,"Там всё, все функции заложены, конечно же, в этом телевизоре."
07_fear_neutral n_050,07_fear_neutral/07_fear_neutral n_050.wav,neutral,"Да, конечно, можете отвезти меня в больницу."
45_happiness_sadness_h_200,happiness_sadness_45/45_happiness_sadness_h_200.wav,happiness,А что тебе не нравится? Все нормально!
34_anger_fear_f_050,anger_fear_34/34_anger_fear_f_050.wav,fear,Что? Я ехала!
45_happiness_sadness_s_130,happiness_sadness_45/45_happiness_sadness_s_130.wav,sadness,"Не чужие же люди. Не знаю, я еще подумаю, занять или нет. У тебя денег-то нет."
26_enthusiasm_happiness_e_010,enthusiasm_happiness_26/26_enthusiasm_happiness_e_010.wav,enthusiasm,Да с тобой всё равно куда!
04_fear_enthusiasm e_120,04_fear_enthusiasm/04_fear_enthusiasm e_120.wav,enthusiasm,"Так, а тут что-то слишком много кнопок. Вы не подскажете, как им пользоваться?"
10_happiness_anger a_010,10_happiness_anger/10_happiness_anger a_010.wav,anger,"Послушай, так это тебя повышают, а мне главный говорил, что повысят меня. На каких основаниях? Мне было бы очень интересно это знать. Доклад, между прочим, я писала."
02_anger_sadness a_051,02_anger_sadness/02_anger_sadness a_051.wav,anger,"Неужели дольше? Анна Ивановна 70 лет. Она делает быстрее, чем ты. А ты молодой специалист. Конечно."
08_sadness_anger s_050,08_sadness_anger/08_sadness_anger s_050.wav,sadness,Зачем мне ваши 40 объектов? Давайте мне хотя бы один-два объекта в день. Мне этого будет вполне достаточно.
03_disgust_neutral d_060,03_disgust_neutral/03_disgust_neutral d_060.wav,disgust,"Вы знаете, вы ежегодно собираете деньги на замену стёкол, на ремонт стадиона, на ремонт классов."
21_happiness_anger_a_100,happiness_anger_21/21_happiness_anger_a_100.wav,anger,"Давайте! Только побыстрее, пожалуйста!"
07_fear_neutral n_110,07_fear_neutral/07_fear_neutral n_110.wav,neutral,"Нужно, когда едешь на велосипеде, смотреть на дорогу. Только и всё."
27_neutral_fear_n_090,neutral_fear_27/27_neutral_fear_n_090.wav,neutral,"Вы сможете вышивать крестиком, вы сможете уделять вашим внукам все больше и больше внимания."
05_neutral_fear f_082,05_neutral_fear/05_neutral_fear f_082.wav,fear,Там вообще этажи люди спать ложатся
47_enthusiasm_sadness_e_140,enthusiasm_sadness_47/47_enthusiasm_sadness_e_140.wav,enthusiasm,10 лет.
25_anger_disgust_a_040,anger_disgust_25/25_anger_disgust_a_040.wav,anger,Можете засунуть свои требования себе в задницу. Я уже давно все выплатила.
19_anger_disgust_d_110,anger_disgust_19/19_anger_disgust_d_110.wav,disgust,"Мы техническая поддержка, которая решает вопросы."
43_enthusiasm_neutral_e_080,enthusiasm_neutral_43/43_enthusiasm_neutral_e_080.wav,enthusiasm,А сколько смен получается в месяц?
15_enthusiasm_sadness_e_070,enthusiasm_sadness_15/15_enthusiasm_sadness_e_070.wav,enthusiasm,"Конечно же мы вас подготовим. Я уже упоминала, это уровень B2. Самый простой разговорный вы сможете общаться, сможете устроиться на работу и коммуницировать с коллегами."
44_neutral_anger_a_070,neutral_anger_44/44_neutral_anger_a_070.wav,anger,"Так, короче, я сейчас звоню вашему начальнику. С завтрашнего дня вы просто здесь работать не будете, понятно?"
25_anger_disgust_d_071,anger_disgust_25/25_anger_disgust_d_071.wav,disgust,"Малятина Дмитриевна, отдайте долг, и я перестану вам звонить. Но если вы не отдадите долг, то я буду звонить вам не то что каждый день, я буду звонить вам 10 раз в день, 20 раз в день, пока вы не отдадите."
05_neutral_fear f_081,05_neutral_fear/05_neutral_fear f_081.wav,fear,"Слушай, ещё в магазин идти, да это ж вообще, я задержусь потом. Ты-то живёшь, у тебя улица хорошо освещена, да? Ты ж на Пушкинской, а я вот за портовой аж там возле Донца. И там..."
08_sadness_anger s_110,08_sadness_anger/08_sadness_anger s_110.wav,sadness,"Ну нет, пинг-хаус сада мне не нужен. Зачем мне он нужен? Мне нужен, чтобы был приличный вид из окна, чтобы было не в каком-то заваленном доме, не в сарае, а в нормальном обычном доме."
21_happiness_anger_h_080,happiness_anger_21/21_happiness_anger_h_080.wav,happiness,"Тирамису. У нас есть всевозможные пирожные. Картошка, заварное, безе."
39_sadness_anger_s_080,sadness_anger_39/39_sadness_anger_s_080.wav,sadness,"Ну девушка, ну помогите, ну представьте, что это ваш родственник, ну сколько же можно? Ну я куда ни позвоню, меня все, все посылают."
34_anger_fear_a_090,anger_fear_34/34_anger_fear_a_090.wav,anger,Куда ты? Вперёд! Назад! Вперёд! Назад!
19_anger_disgust_d_090,anger_disgust_19/19_anger_disgust_d_090.wav,disgust,"В данный момент директора нет на рабочем месте. Я не могу вас на него направить, так как у него выходной день."
20_disgust_enthusiasm_e_070,disgust_enthusiasm_20/20_disgust_enthusiasm_e_070.wav,enthusiasm,Валерий
33_sadness_disgust_s_110,sadness_disgust_33/33_sadness_disgust_s_110.wav,sadness,Внешность обманчива.
14_anger_fear_f_080,anger_fear_14/14_anger_fear_f_080.wav,fear,"Ну не звоните, пожалуйста."
28_disgust_enthusiasm_d_070,disgust_enthusiasm_28/28_disgust_enthusiasm_d_070.wav,disgust,"Нужно, если вы хотите научиться."
07_fear_neutral n_200,07_fear_neutral/07_fear_neutral n_200.wav,neutral,"Да нет, вы особо мне не навредили, но сломали ногу только всего."
37_enthusiasm_neutral_n_130,enthusiasm_neutral_37/37_enthusiasm_neutral_n_130.wav,neutral,Почему тогда я не могу поехать?
21_happiness_anger_a_080,happiness_anger_21/21_happiness_anger_a_080.wav,anger,А что у вас есть из десертов?
03_disgust_neutral d_040,03_disgust_neutral/03_disgust_neutral d_040.wav,disgust,"Ученик Бравков хороший, вы относитесь к нему прям вот не очень нейтрально. Я думаю, что вы относитесь к нему несправедливо."
48_fear_disgust_f_030,fear_disgust_48/48_fear_disgust_f_030.wav,fear,"Да, он страшнее, честно говоря, чем там всякие вот эти хорроры американские. Но я вот... мне кошмары снились. Я потом ночью просыпалась несколько раз."
14_anger_fear_f_100,anger_fear_14/14_anger_fear_f_100.wav,fear,"Но если меня уволят, я не получу зарплату."
12_sadness_disgust_s_010,sadness_disgust_12/12_sadness_disgust_s_010.wav,sadness,"Алло, это Ольга Ивановна?"
20_disgust_enthusiasm_e_040,disgust_enthusiasm_20/20_disgust_enthusiasm_e_040.wav,enthusiasm,"Нет, вам не надо. Почему вы меня пригласили в ресторан?"
31_fear_enthusiasm_f_050,fear_enthusiasm_31/31_fear_enthusiasm_f_050.wav,fear,"Я не знаю, с кем ты была, но я знаю, что со мной было. Я твой телефон оборвала. Что с твоим телефоном?"
33_sadness_disgust_s_030,sadness_disgust_33/33_sadness_disgust_s_030.wav,sadness,"Я знал, что ты придешь."
22_fear_anger_a_160,fear_anger_22/22_fear_anger_a_160.wav,anger,"Вставить камеру хранения! Давай остановимся, ты успокоишься, сядешь за руль и с большим усердием поедешь вперед. Все будет нормально!"
48_fear_disgust_d_091,fear_disgust_48/48_fear_disgust_d_091.wav,disgust,"Мне советовали, я все пересмотрел, то кишки, то кровь, то мозги какие-то растекшиеся. Нет, ну есть, конечно, Голливуд снимает хорошо. Конечно, мерзотно, но снимают, там вот спецэффекты, посмотри."
33_sadness_disgust_d_020,sadness_disgust_33/33_sadness_disgust_d_020.wav,disgust,Мало ли что ты захотел
01_happiness_anger a_100,01_happiness_anger/01_happiness_anger a_100.wav,anger,Вот щас и вот в того официанта и выкину. Это чё вообще такое?
29_happiness_fear_f_160,happiness_fear_29/29_happiness_fear_f_160.wav,fear,"Вашему индивидуальному рецепту. Хорошо, тогда давайте определяться. Значит первое, какие у вас блюда по первому и второму, потому что я не знаю даже что выбрать."
42_anger_fear_f_180,anger_fear_42/42_anger_fear_f_180.wav,fear,"Я извиняюсь за причиненные неудобства, но я правда ничего не могу с этим сделать."
06_happiness_enthusiasm h_044,06_happiness_enthusiasm/06_happiness_enthusiasm h_044.wav,happiness,"Конечно, он мне многого не обещал, но это прям супер, что сразу после учебы я смогла устроиться на работу."
21_happiness_anger_h_060,happiness_anger_21/21_happiness_anger_h_060.wav,happiness,"ой, из горячих напитков я могу вам посоветовать многое. Чай. Зелёный или чёрный. Кофе. Натуральный или растворимый. И какао с молоком."
40_enthusiasm_fear_e_130,enthusiasm_fear_40/40_enthusiasm_fear_e_130.wav,enthusiasm,от пола
02_anger_sadness a_041,02_anger_sadness/02_anger_sadness a_041.wav,anger,"Я твой руководитель, и тут прихожу я. Вообще-то ты ко мне должен был прийти и положить бумаги вот на тот стол."
30_fear_happiness_f_120,fear_happiness_30/30_fear_happiness_f_120.wav,fear,"Вы себе не представляете, коттеджный посёлок. Его надо построить, а потом они будут предъявлять претензии, говорить, что тут недоделки и мы встрянем."
13_neutral_enthusiasm_e_070,neutral_enthusiasm_13/13_neutral_enthusiasm_e_070.wav,enthusiasm,"Вы знаете, мне нужно подумать."
12_sadness_disgust_d_020,sadness_disgust_12/12_sadness_disgust_d_020.wav,disgust,"Ааа, это вот этот двоечник, вечно не расчесанный, с немытой головой и с помятым учебником английского языка."
11_anger_disgust a_070,11_disgust_anger/11_anger_disgust a_070.wav,anger,"Как не было? Ну вы сами видите по своим же фотографиям, что у вас сидушка..."
19_anger_disgust_a_130,anger_disgust_19/19_anger_disgust_a_130.wav,anger,"Да пойми же, что мне привезли вообще не то, что нужно!"
31_fear_enthusiasm_f_070,fear_enthusiasm_31/31_fear_enthusiasm_f_070.wav,fear,"Ну как он выпал, когда вы ездили на мотоцикле? Ты понимаешь, я переживала за тебя. Я очень за тебя переживала. Ты знаешь, что случилось с соседями? Они вызывали мне скорую."
36_disgust_happiness_h_040,disgust_happiness_36/36_disgust_happiness_h_040.wav,happiness,четырёхъядерная. Это нормально?
47_enthusiasm_sadness_s_060,enthusiasm_sadness_47/47_enthusiasm_sadness_s_060.wav,sadness,300 000...
49_sadness_happiness_s_100,sadness_happiness_49/49_sadness_happiness_s_100.wav,sadness,"Конечно, тебе всё, а мне ничего, и даже ведро мне не даёшь. Можно мне хотя бы ведро, простое ведро, вот это вот, пластиковое старое."
28_disgust_enthusiasm_e_010,disgust_enthusiasm_28/28_disgust_enthusiasm_e_010.wav,enthusiasm,Здравствуйте! Я к вам по вопросу обучения работе на фрезеровочном станке.
35_neutral_fear_f_073,neutral_fear_35/35_neutral_fear_f_073.wav,fear,"У меня не то, что не помогло, у меня как будто бы вот они учащаться стали. Всякий раз, когда остаюсь дома днём одна, я чувствую, что сначала начинается тревожность, потом как будто бы..."
37_enthusiasm_neutral_e_070,enthusiasm_neutral_37/37_enthusiasm_neutral_e_070.wav,enthusiasm,"Так, хорошо, Анастасия. Прежде чем мы поедем, давайте договоримся, что вы будете соблюдать правила дорожного движения и мои указания. Для начала пристегнитесь, пожалуйста."
07_fear_neutral n_070,07_fear_neutral/07_fear_neutral n_070.wav,neutral,адрес больницы
21_happiness_anger_a_030,happiness_anger_21/21_happiness_anger_a_030.wav,anger,Официант! Официант! Да где вы пропали?
49_sadness_happiness_h_030,sadness_happiness_49/49_sadness_happiness_h_030.wav,happiness,"Слушай, ну если ты будешь так ныть, конечно, к тебе будут приезжать..."
24_sadness_enthusiasm_s_050,sadness_enthusiasm_24/24_sadness_enthusiasm_s_050.wav,sadness,Винники Березовый
36_disgust_happiness_h_060,disgust_happiness_36/36_disgust_happiness_h_060.wav,happiness,"Но смотрите, у него корпус еще с подсветкой"
20_disgust_enthusiasm_d_010,disgust_enthusiasm_20/20_disgust_enthusiasm_d_010.wav,disgust,"Ну, здравствуй, разлучница-коза драная!"
45_happiness_sadness_h_080,happiness_sadness_45/45_happiness_sadness_h_080.wav,happiness,Поэтому надо было ставить на бразильский.
34_anger_fear_a_140,anger_fear_34/34_anger_fear_a_140.wav,anger,"А ты вообще педали не путаешь, нет? Ты педали не путаешь! Стоп, тормоз! Ты знаешь, где какая педаль?"
42_anger_fear_a_110,anger_fear_42/42_anger_fear_a_110.wav,anger,Укладывайте своего ребёнка!
29_happiness_fear_f_050,happiness_fear_29/29_happiness_fear_f_050.wav,fear,"Вы знаете, я как-то немножко переживаю, а вдруг как-то не то привезете. Скажите, вот…"
42_anger_fear_a_180,anger_fear_42/42_anger_fear_a_180.wav,anger,Ну так укладывать его!
29_happiness_fear_f_070,happiness_fear_29/29_happiness_fear_f_070.wav,fear,"А есть и первое, есть второе, есть третье блюдо. То есть я могу комплексный обед заказывать, правда? Я правильно понимаю?"
27_neutral_fear_n_060,neutral_fear_27/27_neutral_fear_n_060.wav,neutral,"Нет, не за свой счёт, за счёт государства. В отпуск, конечно, в отпуск бессрочный."
11_anger_disgust a_100,11_disgust_anger/11_anger_disgust a_100.wav,anger,А что вас смущает?
25_anger_disgust_d_060,anger_disgust_25/25_anger_disgust_d_060.wav,disgust,"Вы ошибаетесь, мы не преступники. Мы просто помогли банку, мы купили у него ваш долг, и теперь хотим вернуть свои деньги."
38_happiness_neutral_h_090,happiness_neutral_38/38_happiness_neutral_h_090.wav,happiness,Когда же придёт? Она быстро придёт?
12_sadness_disgust_d_070,sadness_disgust_12/12_sadness_disgust_d_070.wav,disgust,"Я стараюсь, а вот ваш Володечка не понимает, и вы с ним не занимайтесь, и я тут при чём? Вот скажите мне, пожалуйста."
20_disgust_enthusiasm_e_060,disgust_enthusiasm_20/20_disgust_enthusiasm_e_060.wav,enthusiasm,"Ну да, интересно было бы узнать, что за связь и кто вам вообще такое рассказал."
10_happiness_anger a_030,10_happiness_anger/10_happiness_anger a_030.wav,anger,"Но это же не показатель, ты же у нас, извиняюсь, не водовозом организован тут."
42_anger_fear_f_120,anger_fear_42/42_anger_fear_f_120.wav,fear,"Мне кажется, вы просто придумываете."
27_neutral_fear_f_110,neutral_fear_27/27_neutral_fear_f_110.wav,fear,"Да, но я же не смогу жить без этого."
